video,codec,crf,ok,bitrate,size,psnr
000456.mp4,av1,30,1,130713,86271,
000456.mp4,av1,40,1,75580,49883,
000457.mp4,h264,18,1,183542,143163,
000457.mp4,h264,28,1,64319,50169,
000457.mp4,h264,38,1,25928,20224,
000457.mp4,hevc,18,1,183244,142931,
000457.mp4,hevc,28,1,66520,51886,
000457.mp4,hevc,38,1,29465,22983,
000457.mp4,av1,20,1,182423,142290,
000457.mp4,av1,30,1,115033,89726,
000457.mp4,av1,40,1,66891,52175,
000458.mp4,h264,18,1,200632,134424,
000458.mp4,h264,28,1,71235,47728,
000458.mp4,h264,38,1,28511,19103,
000458.mp4,hevc,18,1,201334,134894,
000458.mp4,hevc,28,1,73008,48916,
000458.mp4,hevc,38,1,31882,21361,
000458.mp4,av1,20,1,199819,133879,
000458.mp4,av1,30,1,124274,83264,
000458.mp4,av1,40,1,71998,48239,
000459.mp4,h264,18,1,178910,139550,
000459.mp4,h264,28,1,63266,49348,
000459.mp4,h264,38,1,25870,20179,
000459.mp4,hevc,18,1,178853,139506,
000459.mp4,hevc,28,1,64892,50616,
000459.mp4,hevc,38,1,29120,22714,
000459.mp4,av1,20,1,179470,139987,
000459.mp4,av1,30,1,113252,88337,
000459.mp4,av1,40,1,65585,51157,
000460.mp4,h264,18,1,211945,104913,
000460.mp4,h264,28,1,78749,38981,
000460.mp4,h264,38,1,32317,15997,
000460.mp4,hevc,18,1,211747,104815,
000460.mp4,hevc,28,1,75917,37579,
000460.mp4,hevc,38,1,33735,16699,
000460.mp4,av1,20,1,210242,104070,
000460.mp4,av1,30,1,129391,64049,
000460.mp4,av1,40,1,73725,36494,
000461.mp4,h264,18,1,234435,266084,
000461.mp4,h264,28,1,83754,95061,
000461.mp4,h264,38,1,33620,38159,
000461.mp4,hevc,18,1,231981,263299,
000461.mp4,hevc,28,1,80633,91519,
000461.mp4,hevc,38,1,33340,37842,
000461.mp4,av1,20,1,232347,263714,
000461.mp4,av1,30,1,143291,162636,
000461.mp4,av1,40,1,80942,91870,
000462.mp4,h264,18,1,206560,259234,
000462.mp4,h264,28,1,71991,90349,
000462.mp4,h264,38,1,28729,36055,
000462.mp4,hevc,18,1,209757,263246,
000462.mp4,hevc,28,1,73981,92847,
000462.mp4,hevc,38,1,30592,38394,
000462.mp4,av1,20,1,207458,260361,
000462.mp4,av1,30,1,129968,163110,
000462.mp4,av1,40,1,74633,93665,
000463.mp4,h264,18,1,215155,246353,
000463.mp4,h264,28,1,76268,87327,
000463.mp4,h264,38,1,30583,35018,
000463.mp4,hevc,18,1,219301,251100,
000463.mp4,hevc,28,1,77310,88520,
000463.mp4,hevc,38,1,31599,36181,
000463.mp4,av1,20,1,217734,249306,
000463.mp4,av1,30,1,136349,156120,
000463.mp4,av1,40,1,78123,89451,
000464.mp4,h264,18,1,206273,256810,
000464.mp4,h264,28,1,72434,90181,
000464.mp4,h264,38,1,29069,36191,
000464.mp4,hevc,18,1,206483,257072,
000464.mp4,hevc,28,1,73027,90919,
000464.mp4,hevc,38,1,30349,37785,
000464.mp4,av1,20,1,205925,256377,
000464.mp4,av1,30,1,129372,161069,
000464.mp4,av1,40,1,74324,92534,
000465.mp4,h264,18,1,195747,130172,
000465.mp4,h264,28,1,68100,45287,
000465.mp4,h264,38,1,27030,17975,
000465.mp4,hevc,18,1,197660,131444,
000465.mp4,hevc,28,1,66642,44317,
000465.mp4,hevc,38,1,29039,19311,
000465.mp4,av1,20,1,188389,125279,
000465.mp4,av1,30,1,114051,75844,
000465.mp4,av1,40,1,65631,43645,
000466.mp4,h264,18,1,163705,124416,
000466.mp4,h264,28,1,57056,43363,
000466.mp4,h264,38,1,22982,17467,
000466.mp4,hevc,18,1,170952,129924,
000466.mp4,hevc,28,1,59927,45545,
000466.mp4,hevc,38,1,27043,20553,
000466.mp4,av1,20,1,163468,124236,
000466.mp4,av1,30,1,101698,77291,
000466.mp4,av1,40,1,60076,45658,
000467.mp4,h264,18,1,174536,117812,
000467.mp4,h264,28,1,61072,41224,
000467.mp4,h264,38,1,24623,16621,
000467.mp4,hevc,18,1,181623,122596,
000467.mp4,hevc,28,1,63600,42930,
000467.mp4,hevc,38,1,28428,19189,
000467.mp4,av1,20,1,176481,119125,
000467.mp4,av1,30,1,108955,73545,
000467.mp4,av1,40,1,63038,42551,
000468.mp4,h264,18,1,163964,122973,
000468.mp4,h264,28,1,57432,43074,
000468.mp4,h264,38,1,23318,17489,
000468.mp4,hevc,18,1,170598,127949,
000468.mp4,hevc,28,1,59773,44830,
000468.mp4,hevc,38,1,26885,20164,
000468.mp4,av1,20,1,165014,123761,
000468.mp4,av1,30,1,103053,77290,
000468.mp4,av1,40,1,60628,45471,
000883.mp4,h264,18,1,143459,134135,
000883.mp4,h264,28,1,39379,36820,
000883.mp4,h264,38,1,15417,14415,
000883.mp4,hevc,18,1,154533,144489,
000883.mp4,hevc,28,1,46670,43637,
000883.mp4,hevc,38,1,19802,18515,
000883.mp4,av1,20,1,152228,142334,
000883.mp4,av1,30,1,89438,83625,
000883.mp4,av1,40,1,50660,47368,
000884.mp4,h264,18,1,122306,132703,
000884.mp4,h264,28,1,35784,38826,
000884.mp4,h264,38,1,14080,15277,
000884.mp4,hevc,18,1,132348,143598,
000884.mp4,hevc,28,1,42492,46104,
000884.mp4,hevc,38,1,18365,19927,
000884.mp4,av1,20,1,133911,145294,
000884.mp4,av1,30,1,81045,87934,
000884.mp4,av1,40,1,46673,50641,
000885.mp4,h264,18,1,135061,128308,
000885.mp4,h264,28,1,38400,36480,
000885.mp4,h264,38,1,14984,14235,
000885.mp4,hevc,18,1,143274,136111,
000885.mp4,hevc,28,1,45417,43147,
000885.mp4,hevc,38,1,19424,18453,
000885.mp4,av1,20,1,140250,133238,
000885.mp4,av1,30,1,85513,81238,
000885.mp4,av1,40,1,49341,46874,
000886.mp4,h264,18,1,127480,126843,
000886.mp4,h264,28,1,37346,37160,
000886.mp4,h264,38,1,14728,14655,
000886.mp4,hevc,18,1,138772,138079,
000886.mp4,hevc,28,1,44205,43984,
000886.mp4,hevc,38,1,18967,18873,
000886.mp4,av1,20,1,136877,136193,
000886.mp4,av1,30,1,82805,82391,
000886.mp4,av1,40,1,47515,47278,
000887.mp4,h264,18,1,145865,84602,
000887.mp4,h264,28,1,42881,24871,
000887.mp4,h264,38,1,16968,9842,
000887.mp4,hevc,18,1,160920,93334,
000887.mp4,hevc,28,1,50551,29320,
000887.mp4,hevc,38,1,22510,13056,
000887.mp4,av1,20,1,154401,89553,
000887.mp4,av1,30,1,91486,53062,
000887.mp4,av1,40,1,51463,29849,
000888.mp4,h264,18,1,128079,85173,
000888.mp4,h264,28,1,39105,26005,
000888.mp4,h264,38,1,15879,10560,
000888.mp4,hevc,18,1,140688,93558,
000888.mp4,hevc,28,1,46702,31057,
000888.mp4,hevc,38,1,21169,14078,
000888.mp4,av1,20,1,137693,91566,
000888.mp4,av1,30,1,84184,55983,
000888.mp4,av1,40,1,48532,32274,
000889.mp4,h264,18,1,132833,78372,
000889.mp4,h264,28,1,42115,24848,
000889.mp4,h264,38,1,16642,9819,
000889.mp4,hevc,18,1,149945,88468,
000889.mp4,hevc,28,1,49084,28960,
000889.mp4,hevc,38,1,22176,13084,
000889.mp4,av1,20,1,144728,85390,
000889.mp4,av1,30,1,87567,51665,
000889.mp4,av1,40,1,50979,30078,
000890.mp4,h264,18,1,128751,85620,
000890.mp4,h264,28,1,38926,25886,
000890.mp4,h264,38,1,15945,10604,
000890.mp4,hevc,18,1,139401,92702,
000890.mp4,hevc,28,1,46291,30784,
000890.mp4,hevc,38,1,21009,13971,
000890.mp4,av1,20,1,136168,90552,
000890.mp4,av1,30,1,81998,54529,
000890.mp4,av1,40,1,47612,31662,
000891.mp4,h264,18,1,155214,76831,
000891.mp4,h264,28,1,46361,22949,
000891.mp4,h264,38,1,18907,9359,
000891.mp4,hevc,18,1,167321,82824,
000891.mp4,hevc,28,1,53761,26612,
000891.mp4,hevc,38,1,24862,12307,
000891.mp4,av1,20,1,160436,79416,
000891.mp4,av1,30,1,96260,47649,
000891.mp4,av1,40,1,54484,26970,
000892.mp4,h264,18,1,141014,76148,
000892.mp4,h264,28,1,43361,23415,
000892.mp4,h264,38,1,17803,9614,
000892.mp4,hevc,18,1,154540,83452,
000892.mp4,hevc,28,1,51575,27851,
000892.mp4,hevc,38,1,23988,12954,
000892.mp4,av1,20,1,146655,79194,
000892.mp4,av1,30,1,88838,47973,
000892.mp4,av1,40,1,51861,28005,
000893.mp4,h264,18,1,147132,74302,
000893.mp4,h264,28,1,45936,23198,
000893.mp4,h264,38,1,18914,9552,
000893.mp4,hevc,18,1,158732,80160,
000893.mp4,hevc,28,1,53647,27092,
000893.mp4,hevc,38,1,24697,12472,
000893.mp4,av1,20,1,151059,76285,
000893.mp4,av1,30,1,92506,46716,
000893.mp4,av1,40,1,54320,27432,
000894.mp4,h264,18,1,134457,72607,
000894.mp4,h264,28,1,42620,23015,
000894.mp4,h264,38,1,17698,9557,
000894.mp4,hevc,18,1,152109,82139,
000894.mp4,hevc,28,1,50931,27503,
000894.mp4,hevc,38,1,23670,12782,
000894.mp4,av1,20,1,144433,77994,
000894.mp4,av1,30,1,87816,47421,
000894.mp4,av1,40,1,51044,27564,
000895.mp4,h264,18,1,135085,82402,
000895.mp4,h264,28,1,38959,23765,
000895.mp4,h264,38,1,15693,9573,
000895.mp4,hevc,18,1,146511,89372,
000895.mp4,hevc,28,1,46200,28182,
000895.mp4,hevc,38,1,21275,12978,
000895.mp4,av1,20,1,139772,85261,
000895.mp4,av1,30,1,82767,50488,
000895.mp4,av1,40,1,46849,28578,
000896.mp4,h264,18,1,199796,112885,
000896.mp4,h264,28,1,63500,35878,
000896.mp4,h264,38,1,24364,13766,
000896.mp4,hevc,18,1,205019,115836,
000896.mp4,hevc,28,1,67023,37868,
000896.mp4,hevc,38,1,28607,16163,
000896.mp4,av1,20,1,201823,114030,
000896.mp4,av1,30,1,121396,68589,
000896.mp4,av1,40,1,67233,37987,
000897.mp4,h264,18,1,165586,110115,
000897.mp4,h264,28,1,53139,35338,
000897.mp4,h264,38,1,20615,13709,
000897.mp4,hevc,18,1,177470,118018,
000897.mp4,hevc,28,1,59809,39773,
000897.mp4,hevc,38,1,25736,17115,
000897.mp4,av1,20,1,171129,113801,
000897.mp4,av1,30,1,105649,70257,
000897.mp4,av1,40,1,60768,40411,
000898.mp4,h264,18,1,181219,104201,
000898.mp4,h264,28,1,59139,34005,
000898.mp4,h264,38,1,22194,12762,
000898.mp4,hevc,18,1,192803,110862,
000898.mp4,hevc,28,1,65325,37562,
000898.mp4,hevc,38,1,27735,15948,
000898.mp4,av1,20,1,186179,107053,
000898.mp4,av1,30,1,115339,66320,
000898.mp4,av1,40,1,65090,37427,
000899.mp4,h264,18,1,161180,107185,
000899.mp4,h264,28,1,51642,34342,
000899.mp4,h264,38,1,19924,13250,
000899.mp4,hevc,18,1,175757,116879,
000899.mp4,hevc,28,1,59172,39350,
000899.mp4,hevc,38,1,25780,17144,
000899.mp4,av1,20,1,170757,113554,
000899.mp4,av1,30,1,104972,69807,
000899.mp4,av1,40,1,59810,39774,
000900.mp4,h264,18,1,168512,88469,
000900.mp4,h264,28,1,49746,26117,
000900.mp4,h264,38,1,19853,10423,
000900.mp4,hevc,18,1,193262,101463,
000900.mp4,hevc,28,1,59064,31009,
000900.mp4,hevc,38,1,25904,13600,
000900.mp4,av1,20,1,189095,99275,
000900.mp4,av1,30,1,113628,59655,
000900.mp4,av1,40,1,63097,33126,
000901.mp4,h264,18,1,152468,90719,
000901.mp4,h264,28,1,46020,27382,
000901.mp4,h264,38,1,18319,10900,
000901.mp4,hevc,18,1,178055,105943,
000901.mp4,hevc,28,1,57052,33946,
000901.mp4,hevc,38,1,24218,14410,
000901.mp4,av1,20,1,177136,105396,
000901.mp4,av1,30,1,106137,63152,
000901.mp4,av1,40,1,59749,35551,
000902.mp4,h264,18,1,165807,88707,
000902.mp4,h264,28,1,49429,26445,
000902.mp4,h264,38,1,19773,10579,
000902.mp4,hevc,18,1,189151,101196,
000902.mp4,hevc,28,1,60435,32333,
000902.mp4,hevc,38,1,25527,13657,
000902.mp4,av1,20,1,185577,99284,
000902.mp4,av1,30,1,110515,59126,
000902.mp4,av1,40,1,62841,33620,
000903.mp4,h264,18,1,151184,89955,
000903.mp4,h264,28,1,45672,27175,
000903.mp4,h264,38,1,18322,10902,
000903.mp4,hevc,18,1,174028,103547,
000903.mp4,hevc,28,1,55909,33266,
000903.mp4,hevc,38,1,23978,14267,
000903.mp4,av1,20,1,173475,103218,
000903.mp4,av1,30,1,104005,61883,
000903.mp4,av1,40,1,58756,34960,
000904.mp4,h264,18,1,165417,189403,
000904.mp4,h264,28,1,46544,53294,
000904.mp4,h264,38,1,17679,20243,
000904.mp4,hevc,18,1,186218,213220,
000904.mp4,hevc,28,1,54698,62630,
000904.mp4,hevc,38,1,21707,24855,
000904.mp4,av1,20,1,190310,217906,
000904.mp4,av1,30,1,110800,126866,
000904.mp4,av1,40,1,60677,69476,
000905.mp4,h264,18,1,150339,192435,
000905.mp4,h264,28,1,44853,57413,
000905.mp4,h264,38,1,17219,22041,
000905.mp4,hevc,18,1,169172,216541,
000905.mp4,hevc,28,1,52507,67209,
000905.mp4,hevc,38,1,21366,27349,
000905.mp4,av1,20,1,170096,217723,
000905.mp4,av1,30,1,101855,130375,
000905.mp4,av1,40,1,57771,73947,
000906.mp4,h264,18,1,154533,178486,
000906.mp4,h264,28,1,46251,53420,
000906.mp4,h264,38,1,17365,20057,
000906.mp4,hevc,18,1,177490,205001,
000906.mp4,hevc,28,1,54294,62710,
000906.mp4,hevc,38,1,21773,25148,
000906.mp4,av1,20,1,178307,205945,
000906.mp4,av1,30,1,107275,123903,
000906.mp4,av1,40,1,60597,69990,
000907.mp4,h264,18,1,148189,189683,
000907.mp4,h264,28,1,44107,56457,
000907.mp4,h264,38,1,17114,21906,
000907.mp4,hevc,18,1,167075,213856,
000907.mp4,hevc,28,1,51900,66432,
000907.mp4,hevc,38,1,21291,27253,
000907.mp4,av1,20,1,168152,215235,
000907.mp4,av1,30,1,101035,129325,
000907.mp4,av1,40,1,57342,73399,
000908.mp4,h264,18,1,172193,125701,
000908.mp4,h264,28,1,49649,36244,
000908.mp4,h264,38,1,18953,13836,
000908.mp4,hevc,18,1,199453,145601,
000908.mp4,hevc,28,1,59626,43527,
000908.mp4,hevc,38,1,24339,17768,
000908.mp4,av1,20,1,204558,149328,
000908.mp4,av1,30,1,117591,85842,
000908.mp4,av1,40,1,64716,47243,
000909.mp4,h264,18,1,165743,113534,
000909.mp4,h264,28,1,50089,34311,
000909.mp4,h264,38,1,19197,13150,
000909.mp4,hevc,18,1,190105,130222,
000909.mp4,hevc,28,1,60381,41361,
000909.mp4,hevc,38,1,25054,17162,
000909.mp4,av1,20,1,191519,131191,
000909.mp4,av1,30,1,116729,79960,
000909.mp4,av1,40,1,65195,44659,
000910.mp4,h264,18,1,152155,111834,
000910.mp4,h264,28,1,48044,35313,
000910.mp4,h264,38,1,18439,13553,
000910.mp4,hevc,18,1,182976,134488,
000910.mp4,hevc,28,1,58292,42845,
000910.mp4,hevc,38,1,24356,17902,
000910.mp4,av1,20,1,182526,134157,
000910.mp4,av1,30,1,110224,81015,
000910.mp4,av1,40,1,62771,46137,
000911.mp4,h264,18,1,161095,112767,
000911.mp4,h264,28,1,49318,34523,
000911.mp4,h264,38,1,19025,13318,
000911.mp4,hevc,18,1,192760,134932,
000911.mp4,hevc,28,1,60820,42574,
000911.mp4,hevc,38,1,24784,17349,
000911.mp4,av1,20,1,189120,132384,
000911.mp4,av1,30,1,113988,79792,
000911.mp4,av1,40,1,64777,45344,
000912.mp4,h264,18,1,195298,181628,
000912.mp4,h264,28,1,58093,54027,
000912.mp4,h264,38,1,21864,20334,
000912.mp4,hevc,18,1,222561,206982,
000912.mp4,hevc,28,1,66487,61833,
000912.mp4,hevc,38,1,26141,24312,
000912.mp4,av1,20,1,236873,220292,
000912.mp4,av1,30,1,138234,128558,
000912.mp4,av1,40,1,74973,69725,
000913.mp4,h264,18,1,177876,176987,
000913.mp4,h264,28,1,54552,54280,
000913.mp4,h264,38,1,20446,20344,
000913.mp4,hevc,18,1,205604,204576,
000913.mp4,hevc,28,1,64457,64135,
000913.mp4,hevc,38,1,25046,24921,
000913.mp4,av1,20,1,212511,211449,
000913.mp4,av1,30,1,126434,125802,
000913.mp4,av1,40,1,70027,69677,
000914.mp4,h264,18,1,184859,173768,
000914.mp4,h264,28,1,56461,53074,
000914.mp4,h264,38,1,20921,19666,
000914.mp4,hevc,18,1,210186,197575,
000914.mp4,hevc,28,1,65879,61927,
000914.mp4,hevc,38,1,25697,24156,
000914.mp4,av1,20,1,217523,204472,
000914.mp4,av1,30,1,130061,122258,
000914.mp4,av1,40,1,72722,68359,
000915.mp4,h264,18,1,181663,180755,
000915.mp4,h264,28,1,54341,54070,
000915.mp4,h264,38,1,20328,20227,
000915.mp4,hevc,18,1,203146,202131,
000915.mp4,hevc,28,1,63589,63272,
000915.mp4,hevc,38,1,24671,24548,
000915.mp4,av1,20,1,211491,210434,
000915.mp4,av1,30,1,125337,124711,
000915.mp4,av1,40,1,70078,69728,
000916.mp4,h264,18,1,182327,134011,
000916.mp4,h264,28,1,53704,39473,
000916.mp4,h264,38,1,20605,15145,
000916.mp4,hevc,18,1,207624,152604,
000916.mp4,hevc,28,1,63236,46479,
000916.mp4,hevc,38,1,25448,18705,
000916.mp4,av1,20,1,215545,158426,
000916.mp4,av1,30,1,124801,91729,
000916.mp4,av1,40,1,67862,49879,
000917.mp4,h264,18,1,166287,128041,
000917.mp4,h264,28,1,51597,39730,
000917.mp4,h264,38,1,19932,15348,
000917.mp4,hevc,18,1,195453,150499,
000917.mp4,hevc,28,1,61510,47363,
000917.mp4,hevc,38,1,24828,19118,
000917.mp4,av1,20,1,193936,149331,
000917.mp4,av1,30,1,117348,90358,
000917.mp4,av1,40,1,64890,49966,
000918.mp4,h264,18,1,172386,128428,
000918.mp4,h264,28,1,52918,39424,
000918.mp4,h264,38,1,20153,15014,
000918.mp4,hevc,18,1,197371,147042,
000918.mp4,hevc,28,1,62485,46552,
000918.mp4,hevc,38,1,25610,19080,
000918.mp4,av1,20,1,197644,147245,
000918.mp4,av1,30,1,119037,88683,
000918.mp4,av1,40,1,66742,49723,
000919.mp4,h264,18,1,167822,128384,
000919.mp4,h264,28,1,51447,39357,
000919.mp4,h264,38,1,19692,15065,
000919.mp4,hevc,18,1,194707,148951,
000919.mp4,hevc,28,1,61669,47177,
000919.mp4,hevc,38,1,25014,19136,
000919.mp4,av1,20,1,195690,149703,
000919.mp4,av1,30,1,116389,89038,
000919.mp4,av1,40,1,65176,49860,
000920.mp4,h264,18,1,165118,104850,
000920.mp4,h264,28,1,48800,30988,
000920.mp4,h264,38,1,18771,11920,
000920.mp4,hevc,18,1,192325,122127,
000920.mp4,hevc,28,1,59070,37510,
000920.mp4,hevc,38,1,25137,15962,
000920.mp4,av1,20,1,191744,121758,
000920.mp4,av1,30,1,113862,72303,
000920.mp4,av1,40,1,63488,40315,
000921.mp4,h264,18,1,143241,106715,
000921.mp4,h264,28,1,44495,33149,
000921.mp4,h264,38,1,17024,12683,
000921.mp4,hevc,18,1,168230,125332,
000921.mp4,hevc,28,1,54424,40546,
000921.mp4,hevc,38,1,23030,17158,
000921.mp4,av1,20,1,171883,128053,
000921.mp4,av1,30,1,104310,77711,
000921.mp4,av1,40,1,58865,43855,
000922.mp4,h264,18,1,157324,102261,
000922.mp4,h264,28,1,48123,31280,
000922.mp4,h264,38,1,18835,12243,
000922.mp4,hevc,18,1,183650,119373,
000922.mp4,hevc,28,1,59192,38475,
000922.mp4,hevc,38,1,24569,15970,
000922.mp4,av1,20,1,183100,119015,
000922.mp4,av1,30,1,111280,72332,
000922.mp4,av1,40,1,62941,40912,
000923.mp4,h264,18,1,143949,105083,
000923.mp4,h264,28,1,44372,32392,
000923.mp4,h264,38,1,17356,12670,
000923.mp4,hevc,18,1,168189,122778,
000923.mp4,hevc,28,1,54500,39785,
000923.mp4,hevc,38,1,23079,16848,
000923.mp4,av1,20,1,169824,123972,
000923.mp4,av1,30,1,103117,75276,
000923.mp4,av1,40,1,58802,42926,
000924.mp4,h264,18,1,161863,110067,
000924.mp4,h264,28,1,48302,32846,
000924.mp4,h264,38,1,19363,13167,
000924.mp4,hevc,18,1,196985,133950,
000924.mp4,hevc,28,1,58636,39873,
000924.mp4,hevc,38,1,25113,17077,
000924.mp4,av1,20,1,193170,131356,
000924.mp4,av1,30,1,112941,76800,
000924.mp4,av1,40,1,61539,41847,
000925.mp4,h264,18,1,148611,118146,
000925.mp4,h264,28,1,45537,36202,
000925.mp4,h264,38,1,17685,14060,
000925.mp4,hevc,18,1,173611,138021,
000925.mp4,hevc,28,1,55172,43862,
000925.mp4,hevc,38,1,23184,18432,
000925.mp4,av1,20,1,172645,137253,
000925.mp4,av1,30,1,103401,82204,
000925.mp4,av1,40,1,58534,46535,
000926.mp4,h264,18,1,159103,110577,
000926.mp4,h264,28,1,49470,34382,
000926.mp4,h264,38,1,18979,13191,
000926.mp4,hevc,18,1,187194,130100,
000926.mp4,hevc,28,1,59484,41342,
000926.mp4,hevc,38,1,24723,17183,
000926.mp4,av1,20,1,186706,129761,
000926.mp4,av1,30,1,111040,77173,
000926.mp4,av1,40,1,62477,43422,
000927.mp4,h264,18,1,144061,112368,
000927.mp4,h264,28,1,44693,34861,
000927.mp4,h264,38,1,17706,13811,
000927.mp4,hevc,18,1,172406,134477,
000927.mp4,hevc,28,1,54948,42860,
000927.mp4,hevc,38,1,23288,18165,
000927.mp4,av1,20,1,172512,134560,
000927.mp4,av1,30,1,102689,80098,
000927.mp4,av1,40,1,58032,45265,
000928.mp4,h264,18,1,166759,132574,
000928.mp4,h264,28,1,47364,37655,
000928.mp4,h264,38,1,18189,14461,
000928.mp4,hevc,18,1,190713,151617,
000928.mp4,hevc,28,1,56401,44839,
000928.mp4,hevc,38,1,23367,18577,
000928.mp4,av1,20,1,194815,154878,
000928.mp4,av1,30,1,113559,90280,
000928.mp4,av1,40,1,62342,49562,
000929.mp4,h264,18,1,151085,126912,
000929.mp4,h264,28,1,46000,38640,
000929.mp4,h264,38,1,17846,14991,
000929.mp4,hevc,18,1,176313,148103,
000929.mp4,hevc,28,1,54872,46093,
000929.mp4,hevc,38,1,22840,19186,
000929.mp4,av1,20,1,181345,152330,
000929.mp4,av1,30,1,108671,91284,
000929.mp4,av1,40,1,62659,52634,
000930.mp4,h264,18,1,154468,124347,
000930.mp4,h264,28,1,46683,37580,
000930.mp4,h264,38,1,18208,14658,
000930.mp4,hevc,18,1,179860,144788,
000930.mp4,hevc,28,1,56067,45134,
000930.mp4,hevc,38,1,23223,18695,
000930.mp4,av1,20,1,179165,144228,
000930.mp4,av1,30,1,107578,86601,
000930.mp4,av1,40,1,61209,49274,
000931.mp4,h264,18,1,149451,124045,
000931.mp4,h264,28,1,45263,37569,
000931.mp4,h264,38,1,17410,14451,
000931.mp4,hevc,18,1,176389,146403,
000931.mp4,hevc,28,1,54804,45488,
000931.mp4,hevc,38,1,22742,18876,
000931.mp4,av1,20,1,181833,150922,
000931.mp4,av1,30,1,109946,91256,
000931.mp4,av1,40,1,62478,51857,
000932.mp4,h264,18,1,174640,103038,
000932.mp4,h264,28,1,52528,30992,
000932.mp4,h264,38,1,21145,12476,
000932.mp4,hevc,18,1,196018,115651,
000932.mp4,hevc,28,1,60249,35547,
000932.mp4,hevc,38,1,26033,15360,
000932.mp4,av1,20,1,198201,116939,
000932.mp4,av1,30,1,116935,68992,
000932.mp4,av1,40,1,64393,37992,
000933.mp4,h264,18,1,151291,102122,
000933.mp4,h264,28,1,47296,31925,
000933.mp4,h264,38,1,18802,12692,
000933.mp4,hevc,18,1,174380,117707,
000933.mp4,hevc,28,1,56423,38086,
000933.mp4,hevc,38,1,24322,16418,
000933.mp4,av1,20,1,174509,117794,
000933.mp4,av1,30,1,105816,71426,
000933.mp4,av1,40,1,60663,40948,
000934.mp4,h264,18,1,159910,96746,
000934.mp4,h264,28,1,50312,30439,
000934.mp4,h264,38,1,19978,12087,
000934.mp4,hevc,18,1,186097,112589,
000934.mp4,hevc,28,1,59907,36244,
000934.mp4,hevc,38,1,25563,15466,
000934.mp4,av1,20,1,185876,112455,
000934.mp4,av1,30,1,113619,68740,
000934.mp4,av1,40,1,64361,38939,
000935.mp4,h264,18,1,152285,95940,
000935.mp4,h264,28,1,48155,30338,
000935.mp4,h264,38,1,19131,12053,
000935.mp4,hevc,18,1,179393,113018,
000935.mp4,hevc,28,1,58098,36602,
000935.mp4,hevc,38,1,24903,15689,
000935.mp4,av1,20,1,177490,111819,
000935.mp4,av1,30,1,108600,68418,
000935.mp4,av1,40,1,61396,38680,
000936.mp4,h264,18,1,191222,100392,
000936.mp4,h264,28,1,57923,30410,
000936.mp4,h264,38,1,22548,11838,
000936.mp4,hevc,18,1,219527,115252,
000936.mp4,hevc,28,1,67422,35397,
000936.mp4,hevc,38,1,28855,15149,
000936.mp4,av1,20,1,217459,114166,
000936.mp4,av1,30,1,128697,67566,
000936.mp4,av1,40,1,69965,36732,
000937.mp4,h264,18,1,185049,111955,
000937.mp4,h264,28,1,57424,34742,
000937.mp4,h264,38,1,22231,13450,
000937.mp4,hevc,18,1,201224,121741,
000937.mp4,hevc,28,1,63469,38399,
000937.mp4,hevc,38,1,26748,16183,
000937.mp4,av1,20,1,204654,123816,
000937.mp4,av1,30,1,121480,73496,
000937.mp4,av1,40,1,67077,40582,
000938.mp4,h264,18,1,179471,102299,
000938.mp4,h264,28,1,56615,32271,
000938.mp4,h264,38,1,22924,13067,
000938.mp4,hevc,18,1,195638,111514,
000938.mp4,hevc,28,1,63050,35939,
000938.mp4,hevc,38,1,28129,16034,
000938.mp4,av1,20,1,193438,110260,
000938.mp4,av1,30,1,112577,64169,
000938.mp4,av1,40,1,62470,35608,
000939.mp4,h264,18,1,163792,107284,
000939.mp4,h264,28,1,51738,33889,
000939.mp4,h264,38,1,20471,13409,
000939.mp4,hevc,18,1,173983,113959,
000939.mp4,hevc,28,1,59068,38690,
000939.mp4,hevc,38,1,25941,16992,
000939.mp4,av1,20,1,172993,113311,
000939.mp4,av1,30,1,104732,68600,
000939.mp4,av1,40,1,59215,38786,
000940.mp4,h264,18,1,171350,100240,
000940.mp4,h264,28,1,55104,32236,
000940.mp4,h264,38,1,21762,12731,
000940.mp4,hevc,18,1,188123,110052,
000940.mp4,hevc,28,1,62820,36750,
000940.mp4,hevc,38,1,27627,16162,
000940.mp4,av1,20,1,182620,106833,
000940.mp4,av1,30,1,111000,64935,
000940.mp4,av1,40,1,62721,36692,
000941.mp4,h264,18,1,163155,97893,
000941.mp4,h264,28,1,53140,31884,
000941.mp4,h264,38,1,21030,12618,
000941.mp4,hevc,18,1,179268,107561,
000941.mp4,hevc,28,1,60331,36199,
000941.mp4,hevc,38,1,26893,16136,
000941.mp4,av1,20,1,175346,105208,
000941.mp4,av1,30,1,106548,63929,
000941.mp4,av1,40,1,61118,36671,
000942.mp4,h264,18,1,169822,180012,
000942.mp4,h264,28,1,50646,53685,
000942.mp4,h264,38,1,19109,20256,
000942.mp4,hevc,18,1,185607,196744,
000942.mp4,hevc,28,1,56414,59799,
000942.mp4,hevc,38,1,23483,24892,
000942.mp4,av1,20,1,189805,201194,
000942.mp4,av1,30,1,111664,118364,
000942.mp4,av1,40,1,60820,64470,
000943.mp4,h264,18,1,154628,176277,
000943.mp4,h264,28,1,47164,53767,
000943.mp4,h264,38,1,17889,20394,
000943.mp4,hevc,18,1,172225,196337,
000943.mp4,hevc,28,1,54568,62208,
